/Q X,/Q Y,/Q X,/Q Y,/VIN X,/VIN Y
0,1.799999950714789,0,1.799999927418643,0,0
0.036,1.799999920565353,0.036,1.799999884747139,0.036,0.036
0.07200000000000001,1.799999821990868,0.07200000000000001,1.799999745496977,0.07200000000000001,0.07200000000000001
0.108,1.799999497454651,0.108,1.799999287078122,0.108,0.108
0.144,1.799998433346182,0.144,1.799997782626867,0.144,0.144
0.18,1.799994988784374,0.18,1.799992903225953,0.18,0.18
0.216,1.79998410204089,0.216,1.799977428417385,0.216,0.216
0.252,1.799951022430896,0.252,1.79993014370897,0.252,0.252
0.288,1.799856223151623,0.288,1.799793520722041,0.288,0.288
0.3240000000000001,1.79960442736272,0.3240000000000001,1.799426854802028,0.3240000000000001,0.3240000000000001
0.3600000000000001,1.798988793149585,0.3600000000000001,1.798520408784673,0.3600000000000001,0.3600000000000001
0.3960000000000001,1.79759361723338,0.3960000000000001,1.796445173377548,0.3960000000000001,0.3960000000000001
0.4320000000000002,1.794636759600243,0.4320000000000002,1.792006349771021,0.4320000000000002,0.4320000000000002
0.4680000000000002,1.788798253461825,0.4680000000000002,1.783157549537175,0.4680000000000002,0.4680000000000002
0.5040000000000002,1.778194186525336,0.5040000000000002,1.766898161747051,0.5040000000000002,0.5040000000000002
0.5400000000000003,1.760567558413498,0.5400000000000003,1.739432862006351,0.5400000000000003,0.5400000000000003
0.5760000000000003,1.733401561102713,0.5760000000000003,1.696015045111661,0.5760000000000003,0.5760000000000003
0.6120000000000003,1.693417165834646,0.6120000000000003,1.629016561739387,0.6120000000000003,0.6120000000000003
0.6480000000000004,1.634612131170205,0.6480000000000004,1.517449707735792,0.6480000000000004,0.6480000000000004
0.6840000000000004,1.539380051343912,0.6840000000000004,1.22301003604834,0.6840000000000004,0.6840000000000004
0.7200000000000004,1.245843095002682,0.7200000000000004,1.074143548237134,0.7200000000000004,0.7200000000000004
0.7560000000000004,1.074195941806362,0.7560000000000004,0.9961066498197456,0.7560000000000004,0.7560000000000004
0.7920000000000005,1.007488953429761,0.7920000000000005,0.9306815421026706,0.7920000000000005,0.7920000000000005
0.8280000000000005,0.9548484410981705,0.8280000000000005,0.8702494213880134,0.8280000000000005,0.8280000000000005
0.8640000000000005,0.9083444780180578,0.8640000000000005,0.8127318464028996,0.8640000000000005,0.8640000000000005
0.9000000000000006,0.8653829129210133,0.9000000000000006,0.7571939670450085,0.9000000000000006,0.9000000000000006
0.9360000000000006,0.8248742988589922,0.9360000000000006,0.7032442730931884,0.9360000000000006,0.9360000000000006
0.9720000000000006,0.7862520985363114,0.9720000000000006,0.6508125624543538,0.9720000000000006,0.9720000000000006
1.008000000000001,0.7492090542448322,1.008000000000001,0.6000863120185965,1.008000000000001,1.008000000000001
1.044000000000001,0.7135892382382006,1.044000000000001,0.5515200211027182,1.044000000000001,1.044000000000001
1.080000000000001,0.6793398400081555,1.080000000000001,0.5058780746674999,1.080000000000001,1.080000000000001
1.116000000000001,0.6464880596717201,1.116000000000001,0.4642315141859215,1.116000000000001,1.116000000000001
1.152000000000001,0.6151278105081145,1.152000000000001,0.4276984679993557,1.152000000000001,1.152000000000001
1.188000000000001,0.5854071672636094,1.188000000000001,0.3967973337757882,1.188000000000001,1.188000000000001
1.224000000000001,0.5575101680319752,1.224000000000001,0.3710747142968148,1.224000000000001,1.224000000000001
1.260000000000001,0.5316284779992033,1.260000000000001,0.3495730105461252,1.260000000000001,1.260000000000001
1.296000000000001,0.5079188649703024,1.296000000000001,0.3313654563253997,1.296000000000001,1.296000000000001
1.332000000000001,0.486447398815447,1.332000000000001,0.3157166287744888,1.332000000000001,1.332000000000001
1.368000000000001,0.4671472556764236,1.368000000000001,0.302075219663525,1.368000000000001,1.368000000000001
1.404000000000001,0.449833811118303,1.404000000000001,0.2900379577751402,1.404000000000001,1.404000000000001
1.440000000000001,0.4342687268308842,1.440000000000001,0.2793120192202312,1.440000000000001,1.440000000000001
1.476000000000001,0.4202176657858158,1.476000000000001,0.2696816396375871,1.476000000000001,1.476000000000001
1.512000000000001,0.4074760458683128,1.512000000000001,0.2609830722410571,1.512000000000001,1.512000000000001
1.548000000000001,0.3958729800477319,1.548000000000001,0.2530881422851944,1.548000000000001,1.548000000000001
1.584000000000001,0.3852671026822101,1.584000000000001,0.2458939004129608,1.584000000000001,1.584000000000001
1.620000000000001,0.3755409746364439,1.620000000000001,0.2393159630922797,1.620000000000001,1.620000000000001
1.656000000000001,0.3665961813885877,1.656000000000001,0.2332840531587054,1.656000000000001,1.656000000000001
1.692000000000001,0.3583494722828074,1.692000000000001,0.2277388989375271,1.692000000000001,1.692000000000001
1.728000000000001,0.350729797453195,1.728000000000001,0.2226299997018343,1.728000000000001,1.728000000000001
1.764000000000001,0.3436760304368701,1.764000000000001,0.2179139622689214,1.764000000000001,1.764000000000001
1.8,0.3371352002039682,1.8,0.2135532289794103,1.8,1.8
